id,asset,year,rep_period,time_block_start,time_block_end,dual_max_ramp_up_with_unit_commitment,dual_max_ramp_down_with_unit_commitment
1029,DE_CCGT,2030,3,21,21,0.0,0.0
1030,DE_CCGT,2030,3,22,22,0.0,0.0
1031,DE_CCGT,2030,3,23,23,0.0,0.0
1032,DE_CCGT,2030,3,24,24,0.0,0.0
1033,DE_CCGT,2030,4,1,1,0.0,0.0
1034,DE_CCGT,2030,4,2,2,0.0,0.0
1035,DE_CCGT,2030,4,3,3,0.0,0.0
1036,DE_CCGT,2030,4,4,4,0.0,0.0
1037,DE_CCGT,2030,4,5,5,0.0,0.0
1038,DE_CCGT,2030,4,6,6,0.0,0.0
1039,DE_CCGT,2030,4,7,7,0.0,0.0
1040,DE_CCGT,2030,4,8,8,0.0,0.0
1041,DE_CCGT,2030,4,9,9,0.0,0.0
1042,DE_CCGT,2030,4,10,10,0.0,0.0
1043,DE_CCGT,2030,4,11,11,0.0,0.0
1044,DE_CCGT,2030,4,12,12,0.0,0.0
1045,DE_CCGT,2030,4,13,13,0.0,0.0
1046,DE_CCGT,2030,4,14,14,0.0,0.0
1047,DE_CCGT,2030,4,15,15,0.0,0.0
1048,DE_CCGT,2030,4,16,16,0.0,0.0
1049,DE_CCGT,2030,4,17,17,0.0,0.0
1050,DE_CCGT,2030,4,18,18,0.0,0.0
1051,DE_CCGT,2030,4,19,19,0.0,0.0
1052,DE_CCGT,2030,4,20,20,0.0,0.0
1053,DE_CCGT,2030,4,21,21,0.0,0.0
1054,DE_CCGT,2030,4,22,22,0.0,0.0
1055,DE_CCGT,2030,4,23,23,0.0,0.0
1056,DE_CCGT,2030,4,24,24,0.0,0.0
1057,DE_CCGT,2030,5,1,1,0.0,0.0
1058,DE_CCGT,2030,5,2,2,0.0,0.0
1059,DE_CCGT,2030,5,3,3,0.0,0.0
1060,DE_CCGT,2030,5,4,4,0.0,0.0
1061,DE_CCGT,2030,5,5,5,0.0,0.0
1062,DE_CCGT,2030,5,6,6,0.0,0.0
1063,DE_CCGT,2030,5,7,7,0.0,0.0
1064,DE_CCGT,2030,5,8,8,0.0,0.0
1065,DE_CCGT,2030,5,9,9,0.0,0.0
1066,DE_CCGT,2030,5,10,10,0.0,0.0
1067,DE_CCGT,2030,5,11,11,0.0,0.0
1068,DE_CCGT,2030,5,12,12,0.0,0.0
1069,DE_CCGT,2030,5,13,13,0.0,0.0
1070,DE_CCGT,2030,5,14,14,0.0,0.0
1071,DE_CCGT,2030,5,15,15,0.0,0.0
1072,DE_CCGT,2030,5,16,16,0.0,0.0
1073,DE_CCGT,2030,5,17,17,0.0,0.0
1074,DE_CCGT,2030,5,18,18,0.0,0.0
1075,DE_CCGT,2030,5,19,19,0.0,0.0
1076,DE_CCGT,2030,5,20,20,0.0,0.0
1077,DE_CCGT,2030,5,21,21,0.0,0.0
1078,DE_CCGT,2030,5,22,22,0.0,0.0
1079,DE_CCGT,2030,5,23,23,0.0,0.0
1080,DE_CCGT,2030,5,24,24,0.0,0.0
1081,DE_CCGT,2030,6,1,1,0.0,0.0
1082,DE_CCGT,2030,6,2,2,0.0,0.0
1083,DE_CCGT,2030,6,3,3,0.0,0.0
1084,DE_CCGT,2030,6,4,4,0.0,0.0
1085,DE_CCGT,2030,6,5,5,0.0,0.0
1086,DE_CCGT,2030,6,6,6,0.0,0.0
1087,DE_CCGT,2030,6,7,7,0.0,0.0
1088,DE_CCGT,2030,6,8,8,0.0,0.0
1089,DE_CCGT,2030,6,9,9,0.0,0.0
1090,DE_CCGT,2030,6,10,10,0.0,0.0
1091,DE_CCGT,2030,6,11,11,0.0,0.0
1092,DE_CCGT,2030,6,12,12,0.0,0.0
1093,DE_CCGT,2030,6,13,13,0.0,0.0
1094,DE_CCGT,2030,6,14,14,0.0,0.0
1095,DE_CCGT,2030,6,15,15,0.0,0.0
1096,DE_CCGT,2030,6,16,16,0.0,0.0
1097,DE_CCGT,2030,6,17,17,0.0,0.0
1098,DE_CCGT,2030,6,18,18,0.0,0.0
1099,DE_CCGT,2030,6,19,19,0.0,0.0
1100,DE_CCGT,2030,6,20,20,0.0,0.0
1101,DE_CCGT,2030,6,21,21,0.0,0.0
1102,DE_CCGT,2030,6,22,22,0.0,0.0
1103,DE_CCGT,2030,6,23,23,0.0,0.0
1104,DE_CCGT,2030,6,24,24,0.0,0.0
1105,DE_CCGT,2030,7,1,1,0.0,0.0
1106,DE_CCGT,2030,7,2,2,0.0,0.0
1107,DE_CCGT,2030,7,3,3,0.0,0.0
1108,DE_CCGT,2030,7,4,4,0.0,0.0
1109,DE_CCGT,2030,7,5,5,0.0,0.0
1110,DE_CCGT,2030,7,6,6,0.0,0.0
1111,DE_CCGT,2030,7,7,7,0.0,0.0
1112,DE_CCGT,2030,7,8,8,0.0,0.0
1113,DE_CCGT,2030,7,9,9,0.0,0.0
1114,DE_CCGT,2030,7,10,10,0.0,0.0
1115,DE_CCGT,2030,7,11,11,0.0,0.0
1116,DE_CCGT,2030,7,12,12,0.0,0.0
1117,DE_CCGT,2030,7,13,13,0.0,0.0
1118,DE_CCGT,2030,7,14,14,0.0,0.0
1119,DE_CCGT,2030,7,15,15,0.0,0.0
1120,DE_CCGT,2030,7,16,16,0.0,0.0
1121,DE_CCGT,2030,7,17,17,0.0,0.0
1122,DE_CCGT,2030,7,18,18,0.0,0.0
1123,DE_CCGT,2030,7,19,19,0.0,0.0
1124,DE_CCGT,2030,7,20,20,0.0,0.0
1125,DE_CCGT,2030,7,21,21,0.0,0.0
1126,DE_CCGT,2030,7,22,22,0.0,0.0
1127,DE_CCGT,2030,7,23,23,0.0,0.0
1128,DE_CCGT,2030,7,24,24,0.0,0.0
1129,DE_CCGT,2030,8,1,1,0.0,0.0
1130,DE_CCGT,2030,8,2,2,0.0,0.0
1131,DE_CCGT,2030,8,3,3,0.0,0.0
1132,DE_CCGT,2030,8,4,4,0.0,0.0
1133,DE_CCGT,2030,8,5,5,0.0,0.0
1134,DE_CCGT,2030,8,6,6,0.0,0.0
1135,DE_CCGT,2030,8,7,7,0.0,0.0
1136,DE_CCGT,2030,8,8,8,0.0,0.0
1137,DE_CCGT,2030,8,9,9,0.0,0.0
1138,DE_CCGT,2030,8,10,10,0.0,0.0
1139,DE_CCGT,2030,8,11,11,0.0,0.0
1140,DE_CCGT,2030,8,12,12,0.0,0.0
1141,DE_CCGT,2030,8,13,13,0.0,0.0
1142,DE_CCGT,2030,8,14,14,0.0,0.0
1143,DE_CCGT,2030,8,15,15,0.0,0.0
1144,DE_CCGT,2030,8,16,16,0.0,0.0
1145,DE_CCGT,2030,8,17,17,0.0,0.0
1146,DE_CCGT,2030,8,18,18,0.0,0.0
1147,DE_CCGT,2030,8,19,19,0.0,0.0
1148,DE_CCGT,2030,8,20,20,0.0,0.0
1149,DE_CCGT,2030,8,21,21,0.0,0.0
1150,DE_CCGT,2030,8,22,22,0.0,0.0
1151,DE_CCGT,2030,8,23,23,0.0,0.0
1152,DE_CCGT,2030,8,24,24,0.0,0.0
1153,DE_CCGT,2030,9,1,1,0.0,0.0
1154,DE_CCGT,2030,9,2,2,0.0,0.0
1155,DE_CCGT,2030,9,3,3,0.0,0.0
1156,DE_CCGT,2030,9,4,4,0.0,0.0
1157,DE_CCGT,2030,9,5,5,0.0,0.0
1158,DE_CCGT,2030,9,6,6,0.0,0.0
1159,DE_CCGT,2030,9,7,7,0.0,0.0
1160,DE_CCGT,2030,9,8,8,0.0,0.0
1161,DE_CCGT,2030,9,9,9,0.0,0.0
1162,DE_CCGT,2030,9,10,10,0.0,0.0
1163,DE_CCGT,2030,9,11,11,0.0,0.0
1164,DE_CCGT,2030,9,12,12,0.0,0.0
1165,DE_CCGT,2030,9,13,13,0.0,0.0
1166,DE_CCGT,2030,9,14,14,0.0,0.0
1167,DE_CCGT,2030,9,15,15,0.0,0.0
1168,DE_CCGT,2030,9,16,16,0.0,0.0
1169,DE_CCGT,2030,9,17,17,0.0,0.0
1170,DE_CCGT,2030,9,18,18,0.0,0.0
1171,DE_CCGT,2030,9,19,19,0.0,0.0
1172,DE_CCGT,2030,9,20,20,0.0,0.0
1173,DE_CCGT,2030,9,21,21,0.0,0.0
1174,DE_CCGT,2030,9,22,22,0.0,0.0
1175,DE_CCGT,2030,9,23,23,0.0,0.0
1176,DE_CCGT,2030,9,24,24,0.0,0.0
1177,DE_CCGT,2030,10,1,1,0.0,0.0
1178,DE_CCGT,2030,10,2,2,0.0,0.0
1179,DE_CCGT,2030,10,3,3,0.0,0.0
1180,DE_CCGT,2030,10,4,4,0.0,0.0
1181,DE_CCGT,2030,10,5,5,0.0,0.0
1182,DE_CCGT,2030,10,6,6,0.0,0.0
1183,DE_CCGT,2030,10,7,7,0.0,0.0
1184,DE_CCGT,2030,10,8,8,0.0,0.0
1185,DE_CCGT,2030,10,9,9,0.0,0.0
1186,DE_CCGT,2030,10,10,10,0.0,0.0
1187,DE_CCGT,2030,10,11,11,0.0,0.0
1188,DE_CCGT,2030,10,12,12,0.0,0.0
1189,DE_CCGT,2030,10,13,13,0.0,0.0
1190,DE_CCGT,2030,10,14,14,0.0,0.0
1191,DE_CCGT,2030,10,15,15,0.0,0.0
1192,DE_CCGT,2030,10,16,16,0.0,0.0
1193,DE_CCGT,2030,10,17,17,0.0,0.0
1194,DE_CCGT,2030,10,18,18,0.0,0.0
1195,DE_CCGT,2030,10,19,19,0.0,0.0
1196,DE_CCGT,2030,10,20,20,0.0,0.0
1197,DE_CCGT,2030,10,21,21,0.0,0.0
1198,DE_CCGT,2030,10,22,22,0.0,0.0
1199,DE_CCGT,2030,10,23,23,0.0,0.0
1200,DE_CCGT,2030,10,24,24,0.0,0.0
1201,DE_OCGT,2030,1,1,1,0.0,0.0
1202,DE_OCGT,2030,1,2,2,0.0,0.0
1203,DE_OCGT,2030,1,3,3,0.0,0.0
1204,DE_OCGT,2030,1,4,4,0.0,0.0
1205,DE_OCGT,2030,1,5,5,0.0,0.0
1206,DE_OCGT,2030,1,6,6,0.0,0.0
1207,DE_OCGT,2030,1,7,7,0.0,0.0
1208,DE_OCGT,2030,1,8,8,0.0,0.0
1209,DE_OCGT,2030,1,9,9,0.0,0.0
1210,DE_OCGT,2030,1,10,10,0.0,0.0
1211,DE_OCGT,2030,1,11,11,0.0,0.0
1212,DE_OCGT,2030,1,12,12,0.0,0.0
1213,DE_OCGT,2030,1,13,13,0.0,0.0
1214,DE_OCGT,2030,1,14,14,0.0,0.0
1215,DE_OCGT,2030,1,15,15,0.0,0.0
1216,DE_OCGT,2030,1,16,16,0.0,0.0
1217,DE_OCGT,2030,1,17,17,0.0,0.0
1218,DE_OCGT,2030,1,18,18,0.0,0.0
1219,DE_OCGT,2030,1,19,19,0.0,0.0
1220,DE_OCGT,2030,1,20,20,0.0,0.0
1221,DE_OCGT,2030,1,21,21,0.0,0.0
1222,DE_OCGT,2030,1,22,22,0.0,0.0
1223,DE_OCGT,2030,1,23,23,0.0,0.0
1224,DE_OCGT,2030,1,24,24,0.0,0.0
1225,DE_OCGT,2030,2,1,1,0.0,0.0
1226,DE_OCGT,2030,2,2,2,0.0,0.0
1227,DE_OCGT,2030,2,3,3,0.0,0.0
1228,DE_OCGT,2030,2,4,4,0.0,0.0
1229,DE_OCGT,2030,2,5,5,0.0,0.0
1230,DE_OCGT,2030,2,6,6,0.0,0.0
1231,DE_OCGT,2030,2,7,7,0.0,0.0
1232,DE_OCGT,2030,2,8,8,0.0,0.0
1233,DE_OCGT,2030,2,9,9,0.0,0.0
1234,DE_OCGT,2030,2,10,10,0.0,0.0
1235,DE_OCGT,2030,2,11,11,0.0,0.0
1236,DE_OCGT,2030,2,12,12,0.0,0.0
1237,DE_OCGT,2030,2,13,13,0.0,0.0
1238,DE_OCGT,2030,2,14,14,0.0,0.0
1239,DE_OCGT,2030,2,15,15,0.0,0.0
1240,DE_OCGT,2030,2,16,16,0.0,0.0
1241,DE_OCGT,2030,2,17,17,0.0,0.0
1242,DE_OCGT,2030,2,18,18,0.0,0.0
1243,DE_OCGT,2030,2,19,19,0.0,0.0
1244,DE_OCGT,2030,2,20,20,0.0,0.0
1245,DE_OCGT,2030,2,21,21,0.0,0.0
1246,DE_OCGT,2030,2,22,22,0.0,0.0
1247,DE_OCGT,2030,2,23,23,0.0,0.0
1248,DE_OCGT,2030,2,24,24,0.0,0.0
1249,DE_OCGT,2030,3,1,1,0.0,0.0
1250,DE_OCGT,2030,3,2,2,0.0,0.0
1251,DE_OCGT,2030,3,3,3,0.0,0.0
1252,DE_OCGT,2030,3,4,4,0.0,0.0
1253,DE_OCGT,2030,3,5,5,0.0,0.0
1254,DE_OCGT,2030,3,6,6,0.0,0.0
1255,DE_OCGT,2030,3,7,7,0.0,0.0
1256,DE_OCGT,2030,3,8,8,0.0,0.0
1257,DE_OCGT,2030,3,9,9,0.0,0.0
1258,DE_OCGT,2030,3,10,10,0.0,0.0
1259,DE_OCGT,2030,3,11,11,0.0,0.0
1260,DE_OCGT,2030,3,12,12,0.0,0.0
1261,DE_OCGT,2030,3,13,13,0.0,0.0
1262,DE_OCGT,2030,3,14,14,0.0,0.0
1263,DE_OCGT,2030,3,15,15,0.0,0.0
1264,DE_OCGT,2030,3,16,16,0.0,0.0
1265,DE_OCGT,2030,3,17,17,0.0,0.0
1266,DE_OCGT,2030,3,18,18,0.0,0.0
1267,DE_OCGT,2030,3,19,19,0.0,0.0
1268,DE_OCGT,2030,3,20,20,0.0,0.0
1269,DE_OCGT,2030,3,21,21,0.0,0.0
1270,DE_OCGT,2030,3,22,22,0.0,0.0
1271,DE_OCGT,2030,3,23,23,0.0,0.0
1272,DE_OCGT,2030,3,24,24,0.0,0.0
1273,DE_OCGT,2030,4,1,1,0.0,0.0
1274,DE_OCGT,2030,4,2,2,0.0,0.0
1275,DE_OCGT,2030,4,3,3,0.0,0.0
1276,DE_OCGT,2030,4,4,4,0.0,0.0
1277,DE_OCGT,2030,4,5,5,0.0,0.0
1278,DE_OCGT,2030,4,6,6,0.0,0.0
1279,DE_OCGT,2030,4,7,7,0.0,0.0
1280,DE_OCGT,2030,4,8,8,0.0,0.0
1281,DE_OCGT,2030,4,9,9,0.0,0.0
1282,DE_OCGT,2030,4,10,10,0.0,0.0
1283,DE_OCGT,2030,4,11,11,0.0,0.0
1284,DE_OCGT,2030,4,12,12,0.0,0.0
1285,DE_OCGT,2030,4,13,13,0.0,0.0
1286,DE_OCGT,2030,4,14,14,0.0,0.0
1287,DE_OCGT,2030,4,15,15,0.0,0.0
1288,DE_OCGT,2030,4,16,16,0.0,0.0
1289,DE_OCGT,2030,4,17,17,0.0,0.0
1290,DE_OCGT,2030,4,18,18,0.0,0.0
1291,DE_OCGT,2030,4,19,19,0.0,0.0
1292,DE_OCGT,2030,4,20,20,0.0,0.0
1293,DE_OCGT,2030,4,21,21,0.0,0.0
1294,DE_OCGT,2030,4,22,22,0.0,0.0
1295,DE_OCGT,2030,4,23,23,0.0,0.0
1296,DE_OCGT,2030,4,24,24,0.0,0.0
1297,DE_OCGT,2030,5,1,1,0.0,0.0
1298,DE_OCGT,2030,5,2,2,0.0,0.0
1299,DE_OCGT,2030,5,3,3,0.0,0.0
1300,DE_OCGT,2030,5,4,4,0.0,0.0
1301,DE_OCGT,2030,5,5,5,0.0,0.0
1302,DE_OCGT,2030,5,6,6,0.0,0.0
1303,DE_OCGT,2030,5,7,7,0.0,0.0
1304,DE_OCGT,2030,5,8,8,0.0,0.0
1305,DE_OCGT,2030,5,9,9,0.0,0.0
1306,DE_OCGT,2030,5,10,10,0.0,0.0
1307,DE_OCGT,2030,5,11,11,0.0,0.0
1308,DE_OCGT,2030,5,12,12,0.0,0.0
1309,DE_OCGT,2030,5,13,13,0.0,0.0
1310,DE_OCGT,2030,5,14,14,0.0,0.0
1311,DE_OCGT,2030,5,15,15,0.0,0.0
1312,DE_OCGT,2030,5,16,16,0.0,0.0
1313,DE_OCGT,2030,5,17,17,0.0,0.0
1314,DE_OCGT,2030,5,18,18,0.0,0.0
1315,DE_OCGT,2030,5,19,19,0.0,0.0
1316,DE_OCGT,2030,5,20,20,0.0,0.0
1317,DE_OCGT,2030,5,21,21,0.0,0.0
1318,DE_OCGT,2030,5,22,22,0.0,0.0
1319,DE_OCGT,2030,5,23,23,0.0,0.0
1320,DE_OCGT,2030,5,24,24,0.0,0.0
1321,DE_OCGT,2030,6,1,1,0.0,0.0
1322,DE_OCGT,2030,6,2,2,0.0,0.0
1323,DE_OCGT,2030,6,3,3,0.0,0.0
1324,DE_OCGT,2030,6,4,4,0.0,0.0
1325,DE_OCGT,2030,6,5,5,0.0,0.0
1326,DE_OCGT,2030,6,6,6,0.0,0.0
1327,DE_OCGT,2030,6,7,7,0.0,0.0
1328,DE_OCGT,2030,6,8,8,0.0,0.0
1329,DE_OCGT,2030,6,9,9,0.0,0.0
1330,DE_OCGT,2030,6,10,10,0.0,0.0
1331,DE_OCGT,2030,6,11,11,0.0,0.0
1332,DE_OCGT,2030,6,12,12,0.0,0.0
1333,DE_OCGT,2030,6,13,13,0.0,0.0
1334,DE_OCGT,2030,6,14,14,0.0,0.0
1335,DE_OCGT,2030,6,15,15,0.0,0.0
1336,DE_OCGT,2030,6,16,16,0.0,0.0
1337,DE_OCGT,2030,6,17,17,0.0,0.0
1338,DE_OCGT,2030,6,18,18,0.0,0.0
1339,DE_OCGT,2030,6,19,19,0.0,0.0
1340,DE_OCGT,2030,6,20,20,0.0,0.0
1341,DE_OCGT,2030,6,21,21,0.0,0.0
1342,DE_OCGT,2030,6,22,22,0.0,0.0
1343,DE_OCGT,2030,6,23,23,0.0,0.0
1344,DE_OCGT,2030,6,24,24,0.0,0.0
1345,DE_OCGT,2030,7,1,1,0.0,0.0
1346,DE_OCGT,2030,7,2,2,0.0,0.0
1347,DE_OCGT,2030,7,3,3,0.0,0.0
1348,DE_OCGT,2030,7,4,4,0.0,0.0
1349,DE_OCGT,2030,7,5,5,0.0,0.0
1350,DE_OCGT,2030,7,6,6,0.0,0.0
1351,DE_OCGT,2030,7,7,7,0.0,0.0
1352,DE_OCGT,2030,7,8,8,0.0,0.0
1353,DE_OCGT,2030,7,9,9,0.0,0.0
1354,DE_OCGT,2030,7,10,10,0.0,0.0
1355,DE_OCGT,2030,7,11,11,0.0,0.0
1356,DE_OCGT,2030,7,12,12,0.0,0.0
1357,DE_OCGT,2030,7,13,13,0.0,0.0
1358,DE_OCGT,2030,7,14,14,0.0,0.0
1359,DE_OCGT,2030,7,15,15,0.0,0.0
1360,DE_OCGT,2030,7,16,16,0.0,0.0
1361,DE_OCGT,2030,7,17,17,0.0,0.0
1362,DE_OCGT,2030,7,18,18,0.0,0.0
1363,DE_OCGT,2030,7,19,19,0.0,0.0
1364,DE_OCGT,2030,7,20,20,0.0,0.0
1365,DE_OCGT,2030,7,21,21,0.0,0.0
1366,DE_OCGT,2030,7,22,22,0.0,0.0
1367,DE_OCGT,2030,7,23,23,0.0,0.0
1368,DE_OCGT,2030,7,24,24,0.0,0.0
1369,DE_OCGT,2030,8,1,1,0.0,0.0
1370,DE_OCGT,2030,8,2,2,0.0,0.0
1371,DE_OCGT,2030,8,3,3,0.0,0.0
1372,DE_OCGT,2030,8,4,4,0.0,0.0
1373,DE_OCGT,2030,8,5,5,0.0,0.0
1374,DE_OCGT,2030,8,6,6,0.0,0.0
1375,DE_OCGT,2030,8,7,7,0.0,0.0
1376,DE_OCGT,2030,8,8,8,0.0,0.0
1377,DE_OCGT,2030,8,9,9,0.0,0.0
1378,DE_OCGT,2030,8,10,10,0.0,0.0
1379,DE_OCGT,2030,8,11,11,0.0,0.0
1380,DE_OCGT,2030,8,12,12,0.0,0.0
1381,DE_OCGT,2030,8,13,13,0.0,0.0
1382,DE_OCGT,2030,8,14,14,0.0,0.0
1383,DE_OCGT,2030,8,15,15,0.0,0.0
1384,DE_OCGT,2030,8,16,16,0.0,0.0
1385,DE_OCGT,2030,8,17,17,0.0,0.0
1386,DE_OCGT,2030,8,18,18,0.0,0.0
1387,DE_OCGT,2030,8,19,19,0.0,0.0
1388,DE_OCGT,2030,8,20,20,0.0,0.0
1389,DE_OCGT,2030,8,21,21,0.0,0.0
1390,DE_OCGT,2030,8,22,22,0.0,0.0
1391,DE_OCGT,2030,8,23,23,0.0,0.0
1392,DE_OCGT,2030,8,24,24,0.0,0.0
1393,DE_OCGT,2030,9,1,1,0.0,0.0
1394,DE_OCGT,2030,9,2,2,0.0,0.0
1395,DE_OCGT,2030,9,3,3,0.0,0.0
1396,DE_OCGT,2030,9,4,4,0.0,0.0
1397,DE_OCGT,2030,9,5,5,0.0,0.0
1398,DE_OCGT,2030,9,6,6,0.0,0.0
1399,DE_OCGT,2030,9,7,7,0.0,0.0
1400,DE_OCGT,2030,9,8,8,0.0,0.0
1401,DE_OCGT,2030,9,9,9,0.0,0.0
1402,DE_OCGT,2030,9,10,10,0.0,0.0
1403,DE_OCGT,2030,9,11,11,0.0,0.0
1404,DE_OCGT,2030,9,12,12,0.0,0.0
1405,DE_OCGT,2030,9,13,13,0.0,0.0
1406,DE_OCGT,2030,9,14,14,0.0,0.0
1407,DE_OCGT,2030,9,15,15,0.0,0.0
1408,DE_OCGT,2030,9,16,16,0.0,0.0
1409,DE_OCGT,2030,9,17,17,0.0,0.0
1410,DE_OCGT,2030,9,18,18,0.0,0.0
1411,DE_OCGT,2030,9,19,19,0.0,0.0
1412,DE_OCGT,2030,9,20,20,0.0,0.0
1413,DE_OCGT,2030,9,21,21,0.0,0.0
1414,DE_OCGT,2030,9,22,22,0.0,0.0
1415,DE_OCGT,2030,9,23,23,0.0,0.0
1416,DE_OCGT,2030,9,24,24,0.0,0.0
1417,DE_OCGT,2030,10,1,1,0.0,0.0
1418,DE_OCGT,2030,10,2,2,0.0,0.0
1419,DE_OCGT,2030,10,3,3,0.0,0.0
1420,DE_OCGT,2030,10,4,4,0.0,0.0
1421,DE_OCGT,2030,10,5,5,0.0,0.0
1422,DE_OCGT,2030,10,6,6,0.0,0.0
1423,DE_OCGT,2030,10,7,7,0.0,0.0
1424,DE_OCGT,2030,10,8,8,0.0,0.0
1425,DE_OCGT,2030,10,9,9,0.0,0.0
1426,DE_OCGT,2030,10,10,10,0.0,0.0
1427,DE_OCGT,2030,10,11,11,0.0,0.0
1428,DE_OCGT,2030,10,12,12,0.0,0.0
1429,DE_OCGT,2030,10,13,13,0.0,0.0
1430,DE_OCGT,2030,10,14,14,0.0,0.0
1431,DE_OCGT,2030,10,15,15,0.0,0.0
1432,DE_OCGT,2030,10,16,16,0.0,0.0
1433,DE_OCGT,2030,10,17,17,0.0,0.0
1434,DE_OCGT,2030,10,18,18,0.0,0.0
1435,DE_OCGT,2030,10,19,19,0.0,0.0
1436,DE_OCGT,2030,10,20,20,0.0,0.0
1437,DE_OCGT,2030,10,21,21,0.0,0.0
1438,DE_OCGT,2030,10,22,22,0.0,0.0
1439,DE_OCGT,2030,10,23,23,0.0,0.0
1440,DE_OCGT,2030,10,24,24,0.0,0.0
1441,FR_CCGT,2030,1,1,1,0.0,0.0
1442,FR_CCGT,2030,1,2,2,0.0,0.0
1443,FR_CCGT,2030,1,3,3,0.0,0.0
1444,FR_CCGT,2030,1,4,4,0.0,0.0
1445,FR_CCGT,2030,1,5,5,0.0,0.0
1446,FR_CCGT,2030,1,6,6,0.0,0.0
1447,FR_CCGT,2030,1,7,7,0.0,0.0
1448,FR_CCGT,2030,1,8,8,0.0,0.0
1449,FR_CCGT,2030,1,9,9,0.0,0.0
1450,FR_CCGT,2030,1,10,10,0.0,0.0
1451,FR_CCGT,2030,1,11,11,0.0,0.0
1452,FR_CCGT,2030,1,12,12,0.0,0.0
1453,FR_CCGT,2030,1,13,13,0.0,0.0
1454,FR_CCGT,2030,1,14,14,0.0,0.0
1455,FR_CCGT,2030,1,15,15,0.0,0.0
1456,FR_CCGT,2030,1,16,16,0.0,0.0
1457,FR_CCGT,2030,1,17,17,0.0,0.0
1458,FR_CCGT,2030,1,18,18,0.0,0.0
1459,FR_CCGT,2030,1,19,19,0.0,0.0
1460,FR_CCGT,2030,1,20,20,0.0,0.0
1461,FR_CCGT,2030,1,21,21,0.0,0.0
1462,FR_CCGT,2030,1,22,22,0.0,0.0
1463,FR_CCGT,2030,1,23,23,0.0,0.0
1464,FR_CCGT,2030,1,24,24,0.0,0.0
1465,FR_CCGT,2030,2,1,1,0.0,0.0
1466,FR_CCGT,2030,2,2,2,0.0,0.0
1467,FR_CCGT,2030,2,3,3,0.0,0.0
1468,FR_CCGT,2030,2,4,4,0.0,0.0
1469,FR_CCGT,2030,2,5,5,0.0,0.0
1470,FR_CCGT,2030,2,6,6,0.0,0.0
1471,FR_CCGT,2030,2,7,7,0.0,0.0
1472,FR_CCGT,2030,2,8,8,0.0,0.0
1473,FR_CCGT,2030,2,9,9,0.0,0.0
1474,FR_CCGT,2030,2,10,10,0.0,0.0
1475,FR_CCGT,2030,2,11,11,0.0,0.0
1476,FR_CCGT,2030,2,12,12,0.0,0.0
1477,FR_CCGT,2030,2,13,13,0.0,0.0
1478,FR_CCGT,2030,2,14,14,0.0,0.0
1479,FR_CCGT,2030,2,15,15,0.0,0.0
1480,FR_CCGT,2030,2,16,16,0.0,0.0
1481,FR_CCGT,2030,2,17,17,0.0,0.0
1482,FR_CCGT,2030,2,18,18,0.0,0.0
1483,FR_CCGT,2030,2,19,19,0.0,0.0
1484,FR_CCGT,2030,2,20,20,0.0,0.0
1485,FR_CCGT,2030,2,21,21,0.0,0.0
1486,FR_CCGT,2030,2,22,22,0.0,0.0
1487,FR_CCGT,2030,2,23,23,0.0,0.0
1488,FR_CCGT,2030,2,24,24,0.0,0.0
1489,FR_CCGT,2030,3,1,1,0.0,0.0
1490,FR_CCGT,2030,3,2,2,0.0,0.0
1491,FR_CCGT,2030,3,3,3,0.0,0.0
1492,FR_CCGT,2030,3,4,4,0.0,0.0
1493,FR_CCGT,2030,3,5,5,0.0,0.0
1494,FR_CCGT,2030,3,6,6,0.0,0.0
1495,FR_CCGT,2030,3,7,7,0.0,0.0
1496,FR_CCGT,2030,3,8,8,0.0,0.0
1497,FR_CCGT,2030,3,9,9,0.0,0.0
1498,FR_CCGT,2030,3,10,10,0.0,0.0
1499,FR_CCGT,2030,3,11,11,0.0,0.0
1500,FR_CCGT,2030,3,12,12,0.0,0.0
1501,FR_CCGT,2030,3,13,13,0.0,0.0
1502,FR_CCGT,2030,3,14,14,0.0,0.0
1503,FR_CCGT,2030,3,15,15,0.0,0.0
1504,FR_CCGT,2030,3,16,16,0.0,0.0
1505,FR_CCGT,2030,3,17,17,0.0,0.0
1506,FR_CCGT,2030,3,18,18,0.0,0.0
1507,FR_CCGT,2030,3,19,19,0.0,0.0
1508,FR_CCGT,2030,3,20,20,0.0,0.0
1509,FR_CCGT,2030,3,21,21,0.0,0.0
1510,FR_CCGT,2030,3,22,22,0.0,0.0
1511,FR_CCGT,2030,3,23,23,0.0,0.0
1512,FR_CCGT,2030,3,24,24,0.0,0.0
1513,FR_CCGT,2030,4,1,1,0.0,0.0
1514,FR_CCGT,2030,4,2,2,0.0,0.0
1515,FR_CCGT,2030,4,3,3,0.0,0.0
1516,FR_CCGT,2030,4,4,4,0.0,0.0
1517,FR_CCGT,2030,4,5,5,0.0,0.0
1518,FR_CCGT,2030,4,6,6,0.0,0.0
1519,FR_CCGT,2030,4,7,7,0.0,0.0
1520,FR_CCGT,2030,4,8,8,0.0,0.0
1521,FR_CCGT,2030,4,9,9,0.0,0.0
1522,FR_CCGT,2030,4,10,10,0.0,0.0
1523,FR_CCGT,2030,4,11,11,0.0,0.0
1524,FR_CCGT,2030,4,12,12,0.0,0.0
1525,FR_CCGT,2030,4,13,13,0.0,0.0
