id,asset,year,rep_period,time_block_start,time_block_end,dual_max_input_flows_limit_simple_method
632,NL_Battery,2030,3,15,16,0.0
633,NL_Battery,2030,3,17,18,0.0
634,NL_Battery,2030,3,19,20,0.0
635,NL_Battery,2030,3,21,22,0.0
636,NL_Battery,2030,3,23,24,0.0
637,NL_Battery,2030,4,1,2,0.0
638,NL_Battery,2030,4,3,4,0.0
639,NL_Battery,2030,4,5,6,0.0
640,NL_Battery,2030,4,7,8,0.0
641,NL_Battery,2030,4,9,10,0.0
642,NL_Battery,2030,4,11,12,0.0
643,NL_Battery,2030,4,13,14,0.0
644,NL_Battery,2030,4,15,16,0.0
645,NL_Battery,2030,4,17,18,0.0
646,NL_Battery,2030,4,19,20,0.0
647,NL_Battery,2030,4,21,22,0.0
648,NL_Battery,2030,4,23,24,0.0
649,NL_Battery,2030,5,1,2,0.0
650,NL_Battery,2030,5,3,4,0.0
651,NL_Battery,2030,5,5,6,0.0
652,NL_Battery,2030,5,7,8,0.0
653,NL_Battery,2030,5,9,10,0.0
654,NL_Battery,2030,5,11,12,0.0
655,NL_Battery,2030,5,13,14,0.0
656,NL_Battery,2030,5,15,16,0.0
657,NL_Battery,2030,5,17,18,0.0
658,NL_Battery,2030,5,19,20,0.0
659,NL_Battery,2030,5,21,22,0.0
660,NL_Battery,2030,5,23,24,0.0
661,NL_Battery,2030,6,1,2,0.0
662,NL_Battery,2030,6,3,4,0.0
663,NL_Battery,2030,6,5,6,0.0
664,NL_Battery,2030,6,7,8,0.0
665,NL_Battery,2030,6,9,10,0.0
666,NL_Battery,2030,6,11,12,0.0
667,NL_Battery,2030,6,13,14,0.0
668,NL_Battery,2030,6,15,16,0.0
669,NL_Battery,2030,6,17,18,0.0
670,NL_Battery,2030,6,19,20,0.0
671,NL_Battery,2030,6,21,22,0.0
672,NL_Battery,2030,6,23,24,0.0
673,NL_Battery,2030,7,1,2,0.0
674,NL_Battery,2030,7,3,4,0.0
675,NL_Battery,2030,7,5,6,0.0
676,NL_Battery,2030,7,7,8,0.0
677,NL_Battery,2030,7,9,10,0.0
678,NL_Battery,2030,7,11,12,0.0
679,NL_Battery,2030,7,13,14,0.0
680,NL_Battery,2030,7,15,16,0.0
681,NL_Battery,2030,7,17,18,0.0
682,NL_Battery,2030,7,19,20,0.0
683,NL_Battery,2030,7,21,22,0.0
684,NL_Battery,2030,7,23,24,0.0
685,NL_Battery,2030,8,1,2,0.0
686,NL_Battery,2030,8,3,4,0.0
687,NL_Battery,2030,8,5,6,0.0
688,NL_Battery,2030,8,7,8,0.0
689,NL_Battery,2030,8,9,10,0.0
690,NL_Battery,2030,8,11,12,0.0
691,NL_Battery,2030,8,13,14,0.0
692,NL_Battery,2030,8,15,16,0.0
693,NL_Battery,2030,8,17,18,0.0
694,NL_Battery,2030,8,19,20,0.0
695,NL_Battery,2030,8,21,22,0.0
696,NL_Battery,2030,8,23,24,0.0
697,NL_Battery,2030,9,1,2,0.0
698,NL_Battery,2030,9,3,4,0.0
699,NL_Battery,2030,9,5,6,0.0
700,NL_Battery,2030,9,7,8,0.0
701,NL_Battery,2030,9,9,10,0.0
702,NL_Battery,2030,9,11,12,0.0
703,NL_Battery,2030,9,13,14,0.0
704,NL_Battery,2030,9,15,16,0.0
705,NL_Battery,2030,9,17,18,0.0
706,NL_Battery,2030,9,19,20,0.0
707,NL_Battery,2030,9,21,22,0.0
708,NL_Battery,2030,9,23,24,0.0
709,NL_Battery,2030,10,1,2,0.0
710,NL_Battery,2030,10,3,4,0.0
711,NL_Battery,2030,10,5,6,0.0
712,NL_Battery,2030,10,7,8,0.0
713,NL_Battery,2030,10,9,10,0.0
714,NL_Battery,2030,10,11,12,0.0
715,NL_Battery,2030,10,13,14,0.0
716,NL_Battery,2030,10,15,16,0.0
717,NL_Battery,2030,10,17,18,0.0
718,NL_Battery,2030,10,19,20,0.0
719,NL_Battery,2030,10,21,22,0.0
720,NL_Battery,2030,10,23,24,0.0
721,UK_Battery,2030,1,1,2,0.0
722,UK_Battery,2030,1,3,4,0.0
723,UK_Battery,2030,1,5,6,0.0
724,UK_Battery,2030,1,7,8,0.0
725,UK_Battery,2030,1,9,10,0.0
726,UK_Battery,2030,1,11,12,0.0
727,UK_Battery,2030,1,13,14,0.0
728,UK_Battery,2030,1,15,16,0.0
729,UK_Battery,2030,1,17,18,0.0
730,UK_Battery,2030,1,19,20,0.0
731,UK_Battery,2030,1,21,22,0.0
732,UK_Battery,2030,1,23,24,0.0
733,UK_Battery,2030,2,1,2,0.0
734,UK_Battery,2030,2,3,4,0.0
735,UK_Battery,2030,2,5,6,0.0
736,UK_Battery,2030,2,7,8,0.0
737,UK_Battery,2030,2,9,10,0.0
738,UK_Battery,2030,2,11,12,0.0
739,UK_Battery,2030,2,13,14,0.0
740,UK_Battery,2030,2,15,16,0.0
741,UK_Battery,2030,2,17,18,0.0
742,UK_Battery,2030,2,19,20,0.0
743,UK_Battery,2030,2,21,22,0.0
744,UK_Battery,2030,2,23,24,0.0
745,UK_Battery,2030,3,1,2,0.0
746,UK_Battery,2030,3,3,4,0.0
747,UK_Battery,2030,3,5,6,0.0
748,UK_Battery,2030,3,7,8,0.0
749,UK_Battery,2030,3,9,10,0.0
750,UK_Battery,2030,3,11,12,0.0
751,UK_Battery,2030,3,13,14,0.0
752,UK_Battery,2030,3,15,16,0.0
753,UK_Battery,2030,3,17,18,0.0
754,UK_Battery,2030,3,19,20,0.0
755,UK_Battery,2030,3,21,22,0.0
756,UK_Battery,2030,3,23,24,0.0
757,UK_Battery,2030,4,1,2,0.0
758,UK_Battery,2030,4,3,4,0.0
759,UK_Battery,2030,4,5,6,0.0
760,UK_Battery,2030,4,7,8,0.0
761,UK_Battery,2030,4,9,10,0.0
762,UK_Battery,2030,4,11,12,0.0
763,UK_Battery,2030,4,13,14,0.0
764,UK_Battery,2030,4,15,16,0.0
765,UK_Battery,2030,4,17,18,0.0
766,UK_Battery,2030,4,19,20,0.0
767,UK_Battery,2030,4,21,22,0.0
768,UK_Battery,2030,4,23,24,0.0
769,UK_Battery,2030,5,1,2,0.0
770,UK_Battery,2030,5,3,4,0.0
771,UK_Battery,2030,5,5,6,0.0
772,UK_Battery,2030,5,7,8,0.0
773,UK_Battery,2030,5,9,10,0.0
774,UK_Battery,2030,5,11,12,0.0
775,UK_Battery,2030,5,13,14,0.0
776,UK_Battery,2030,5,15,16,0.0
777,UK_Battery,2030,5,17,18,0.0
778,UK_Battery,2030,5,19,20,0.0
779,UK_Battery,2030,5,21,22,0.0
780,UK_Battery,2030,5,23,24,0.0
781,UK_Battery,2030,6,1,2,0.0
782,UK_Battery,2030,6,3,4,0.0
783,UK_Battery,2030,6,5,6,0.0
784,UK_Battery,2030,6,7,8,0.0
785,UK_Battery,2030,6,9,10,0.0
786,UK_Battery,2030,6,11,12,0.0
787,UK_Battery,2030,6,13,14,0.0
788,UK_Battery,2030,6,15,16,0.0
789,UK_Battery,2030,6,17,18,0.0
790,UK_Battery,2030,6,19,20,0.0
791,UK_Battery,2030,6,21,22,0.0
792,UK_Battery,2030,6,23,24,0.0
793,UK_Battery,2030,7,1,2,0.0
794,UK_Battery,2030,7,3,4,0.0
795,UK_Battery,2030,7,5,6,0.0
796,UK_Battery,2030,7,7,8,0.0
797,UK_Battery,2030,7,9,10,0.0
798,UK_Battery,2030,7,11,12,0.0
799,UK_Battery,2030,7,13,14,0.0
800,UK_Battery,2030,7,15,16,0.0
801,UK_Battery,2030,7,17,18,0.0
802,UK_Battery,2030,7,19,20,0.0
803,UK_Battery,2030,7,21,22,0.0
804,UK_Battery,2030,7,23,24,0.0
805,UK_Battery,2030,8,1,2,0.0
806,UK_Battery,2030,8,3,4,0.0
807,UK_Battery,2030,8,5,6,0.0
808,UK_Battery,2030,8,7,8,0.0
809,UK_Battery,2030,8,9,10,0.0
810,UK_Battery,2030,8,11,12,0.0
811,UK_Battery,2030,8,13,14,0.0
812,UK_Battery,2030,8,15,16,0.0
813,UK_Battery,2030,8,17,18,0.0
814,UK_Battery,2030,8,19,20,0.0
815,UK_Battery,2030,8,21,22,0.0
816,UK_Battery,2030,8,23,24,0.0
817,UK_Battery,2030,9,1,2,0.0
818,UK_Battery,2030,9,3,4,0.0
819,UK_Battery,2030,9,5,6,0.0
820,UK_Battery,2030,9,7,8,0.0
821,UK_Battery,2030,9,9,10,0.0
822,UK_Battery,2030,9,11,12,0.0
823,UK_Battery,2030,9,13,14,0.0
824,UK_Battery,2030,9,15,16,0.0
825,UK_Battery,2030,9,17,18,0.0
826,UK_Battery,2030,9,19,20,0.0
827,UK_Battery,2030,9,21,22,0.0
828,UK_Battery,2030,9,23,24,0.0
829,UK_Battery,2030,10,1,2,0.0
830,UK_Battery,2030,10,3,4,0.0
831,UK_Battery,2030,10,5,6,0.0
832,UK_Battery,2030,10,7,8,0.0
833,UK_Battery,2030,10,9,10,0.0
834,UK_Battery,2030,10,11,12,0.0
835,UK_Battery,2030,10,13,14,0.0
836,UK_Battery,2030,10,15,16,0.0
837,UK_Battery,2030,10,17,18,0.0
838,UK_Battery,2030,10,19,20,0.0
839,UK_Battery,2030,10,21,22,0.0
840,UK_Battery,2030,10,23,24,0.0
