id,asset,year,rep_period,time_block_start,time_block_end,solution
404,UK_Battery,2030,8,5,8,4.0523807553354345
405,UK_Battery,2030,8,9,12,0.0
406,UK_Battery,2030,8,13,16,0.0
407,UK_Battery,2030,8,17,20,0.0
408,UK_Battery,2030,8,21,24,0.0
409,UK_Battery,2030,9,1,4,4.0523807553354345
410,UK_Battery,2030,9,5,8,4.0523807553354345
411,UK_Battery,2030,9,9,12,4.0523807553354345
412,UK_Battery,2030,9,13,16,4.0523807553354345
413,UK_Battery,2030,9,17,20,0.0
414,UK_Battery,2030,9,21,24,0.0
415,UK_Battery,2030,10,1,4,4.0523807553354345
416,UK_Battery,2030,10,5,8,4.0523807553354345
417,UK_Battery,2030,10,9,12,0.0
418,UK_Battery,2030,10,13,16,4.0523807553354345
419,UK_Battery,2030,10,17,20,0.0
420,UK_Battery,2030,10,21,24,0.0
